Country code,Year,SeriesID,Value,SourceID,Access time
242,2005,14,8.5,6,March 2023
242,2010,14,20.0,6,March 2023
242,2015,14,42.5,6,March 2023
242,2019,14,77.2,6,March 2023
242,2020,14,84.9,6,March 2023
242,2021,14,87.7,6,March 2023
246,2000,14,37.2,6,March 2023
246,2005,14,74.5,6,March 2023
246,2010,14,86.9,6,March 2023
246,2015,14,86.4,6,March 2023
246,2019,14,89.6,6,March 2023
246,2020,14,92.2,6,March 2023
246,2021,14,92.8,6,March 2023
250,2000,14,14.3,6,March 2023
250,2005,14,42.9,6,March 2023
250,2010,14,77.3,6,March 2023
250,2015,14,78.0,6,March 2023
250,2019,14,83.3,6,March 2023
250,2020,14,84.7,6,March 2023
250,2021,14,86.1,6,March 2023
254,2000,14,9.7,6,March 2023
254,2005,14,20.8,6,March 2023
258,2000,14,6.4,6,March 2023
258,2005,14,21.5,6,March 2023
258,2010,14,49.0,6,March 2023
258,2015,14,64.6,6,March 2023
266,2000,14,1.2,6,March 2023
266,2005,14,4.9,6,March 2023
266,2010,14,13.0,6,March 2023
266,2015,14,45.8,6,March 2023
266,2019,14,68.7,6,March 2023
266,2020,14,70.8,6,March 2023
266,2021,14,71.7,6,March 2023
270,2000,14,0.9,6,March 2023
270,2005,14,3.8,6,March 2023
270,2010,14,9.2,6,March 2023
270,2015,14,17.6,6,March 2023
270,2019,14,28.8,6,March 2023
270,2020,14,31.6,6,March 2023
270,2021,14,33.0,6,March 2023
268,2000,14,0.5,6,March 2023
268,2005,14,6.1,6,March 2023
268,2010,14,26.9,6,March 2023
268,2015,14,47.6,6,March 2023
268,2019,14,68.8,6,March 2023
268,2020,14,72.5,6,March 2023
268,2021,14,76.4,6,March 2023
276,2000,14,30.2,6,March 2023
276,2005,14,68.7,6,March 2023
276,2010,14,82.0,6,March 2023
276,2015,14,87.6,6,March 2023
276,2019,14,88.1,6,March 2023
276,2020,14,89.8,6,March 2023
276,2021,14,91.4,6,March 2023
288,2000,14,0.2,6,March 2023
288,2005,14,1.8,6,March 2023
288,2010,14,7.8,6,March 2023
288,2015,14,23.0,6,March 2023
288,2019,14,45.0,6,March 2023
288,2020,14,56.7,6,March 2023
288,2021,14,68.2,6,March 2023
292,2000,14,19.1,6,March 2023
292,2005,14,39.1,6,March 2023
292,2010,14,65.0,6,March 2023
300,2000,14,9.1,6,March 2023
300,2005,14,24.0,6,March 2023
300,2010,14,44.4,6,March 2023
300,2015,14,66.8,6,March 2023
300,2019,14,75.7,6,March 2023
300,2020,14,78.1,6,March 2023
300,2021,14,78.5,6,March 2023
304,2000,14,31.7,6,March 2023
304,2005,14,57.7,6,March 2023
304,2010,14,63.0,6,March 2023
304,2015,14,67.6,6,March 2023
308,2000,14,4.1,6,March 2023
308,2005,14,20.5,6,March 2023
308,2010,14,27.0,6,March 2023
308,2015,14,52.5,6,March 2023
308,2019,14,69.6,6,March 2023
308,2020,14,74.7,6,March 2023
308,2021,14,77.8,6,March 2023
312,2000,14,5.8,6,March 2023
312,2005,14,18.7,6,March 2023
316,2000,14,16.1,6,March 2023
316,2005,14,38.6,6,March 2023
316,2010,14,54.0,6,March 2023
316,2015,14,73.1,6,March 2023
320,2000,14,0.7,6,March 2023
320,2005,14,5.7,6,March 2023
320,2010,14,10.5,6,March 2023
320,2015,14,28.8,6,March 2023
320,2019,14,44.4,6,March 2023
320,2020,14,47.5,6,March 2023
320,2021,14,50.8,6,March 2023
831,2000,14,31.9,6,March 2023
831,2005,14,73.6,6,March 2023
324,2000,14,0.1,6,March 2023
324,2005,14,0.5,6,March 2023
324,2010,14,1.0,6,March 2023
324,2015,14,9.2,6,March 2023
324,2019,14,23.4,6,March 2023
324,2020,14,28.8,6,March 2023
324,2021,14,34.7,6,March 2023
624,2000,14,0.2,6,March 2023
624,2005,14,1.9,6,March 2023
624,2010,14,2.5,6,March 2023
624,2015,14,6.1,6,March 2023
624,2019,14,22.9,6,March 2023
624,2020,14,27.9,6,March 2023
624,2021,14,35.2,6,March 2023
328,2000,14,0.6,6,March 2023
328,2005,14,5.7,6,March 2023
328,2010,14,29.9,6,March 2023
328,2015,14,34.0,6,March 2023
328,2019,14,78.6,6,March 2023
328,2020,14,81.8,6,March 2023
328,2021,14,84.8,6,March 2023
332,2000,14,0.2,6,March 2023
332,2005,14,6.4,6,March 2023
332,2010,14,8.4,6,March 2023
332,2015,14,14.2,6,March 2023
332,2019,14,32.5,6,March 2023
332,2020,14,36.4,6,March 2023
332,2021,14,38.9,6,March 2023
340,2000,14,1.2,6,March 2023
340,2005,14,6.5,6,March 2023
340,2010,14,11.1,6,March 2023
340,2015,14,27.1,6,March 2023
340,2019,14,39.4,6,March 2023
340,2020,14,43.5,6,March 2023
340,2021,14,48.1,6,March 2023
348,2000,14,7.0,6,March 2023
348,2005,14,39.0,6,March 2023
348,2010,14,65.0,6,March 2023
348,2015,14,72.8,6,March 2023
348,2019,14,80.4,6,March 2023
348,2020,14,84.8,6,March 2023
348,2021,14,88.6,6,March 2023
352,2000,14,44.5,6,March 2023
352,2005,14,87.0,6,March 2023
352,2010,14,93.4,6,March 2023
352,2015,14,98.2,6,March 2023
352,2019,14,99.5,6,March 2023
352,2020,14,99.5,6,March 2023
352,2021,14,99.7,6,March 2023
356,2000,14,0.5,6,March 2023
356,2005,14,2.4,6,March 2023
356,2010,14,7.5,6,March 2023
356,2015,14,14.9,6,March 2023
356,2019,14,29.5,6,March 2023
356,2020,14,43.4,6,March 2023
356,2021,14,46.3,6,March 2023
360,2000,14,0.9,6,March 2023
360,2005,14,3.6,6,March 2023
360,2010,14,10.9,6,March 2023
360,2015,14,22.1,6,March 2023
360,2019,14,47.7,6,March 2023
360,2020,14,53.7,6,March 2023
360,2021,14,62.1,6,March 2023
364,2000,14,0.9,6,March 2023
364,2005,14,8.1,6,March 2023
364,2010,14,15.9,6,March 2023
364,2015,14,45.3,6,March 2023
364,2019,14,72.5,6,March 2023
364,2020,14,75.6,6,March 2023
364,2021,14,78.6,6,March 2023
368,2005,14,0.9,6,March 2023
368,2010,14,2.5,6,March 2023
368,2015,14,15.2,6,March 2023
368,2019,14,44.3,6,March 2023
368,2020,14,45.8,6,March 2023
368,2021,14,48.9,6,March 2023
372,2000,14,17.9,6,March 2023
372,2005,14,41.6,6,March 2023
372,2010,14,69.9,6,March 2023
372,2015,14,83.5,6,March 2023
372,2019,14,87.0,6,March 2023
372,2020,14,92.0,6,March 2023
372,2021,14,95.2,6,March 2023
376,2000,14,20.9,6,March 2023
376,2005,14,25.2,6,March 2023
376,2010,14,67.5,6,March 2023
376,2015,14,77.4,6,March 2023
376,2019,14,86.8,6,March 2023
376,2020,14,90.1,6,March 2023
376,2021,14,90.3,6,March 2023
380,2000,14,23.1,6,March 2023
380,2005,14,35.0,6,March 2023
380,2010,14,53.7,6,March 2023
380,2015,14,58.1,6,March 2023
380,2019,14,67.9,6,March 2023
380,2020,14,70.5,6,March 2023
380,2021,14,74.9,6,March 2023
388,2000,14,3.1,6,March 2023
388,2005,14,12.8,6,March 2023
388,2010,14,27.7,6,March 2023
388,2015,14,42.2,6,March 2023
388,2019,14,70.8,6,March 2023
388,2020,14,79.4,6,March 2023
388,2021,14,82.4,6,March 2023
392,2000,14,30.0,6,March 2023
392,2005,14,66.9,6,March 2023
392,2010,14,78.2,6,March 2023
392,2015,14,91.1,6,March 2023
392,2019,14,92.7,6,March 2023
392,2020,14,90.2,6,March 2023
392,2021,14,82.9,6,March 2023
832,2000,14,9.2,6,March 2023
832,2005,14,31.3,6,March 2023
400,2000,14,2.6,6,March 2023
400,2005,14,12.9,6,March 2023
400,2010,14,27.2,6,March 2023
400,2015,14,54.2,6,March 2023
400,2019,14,70.1,6,March 2023
400,2020,14,75.4,6,March 2023
400,2021,14,82.8,6,March 2023
398,2000,14,0.7,6,March 2023
398,2005,14,3.0,6,March 2023
398,2010,14,31.6,6,March 2023
398,2015,14,70.8,6,March 2023
398,2019,14,81.9,6,March 2023
398,2020,14,85.9,6,March 2023
398,2021,14,90.9,6,March 2023
404,2000,14,0.3,6,March 2023
404,2005,14,3.1,6,March 2023
404,2010,14,7.2,6,March 2023
404,2015,14,16.6,6,March 2023
404,2019,14,22.7,6,March 2023
404,2020,14,25.5,6,March 2023
404,2021,14,28.8,6,March 2023
296,2000,14,1.8,6,March 2023
296,2005,14,4.0,6,March 2023
296,2010,14,9.1,6,March 2023
296,2015,14,14.9,6,March 2023
296,2019,14,43.0,6,March 2023
296,2020,14,45.1,6,March 2023
296,2021,14,53.6,6,March 2023
414,2000,14,6.7,6,March 2023
414,2005,14,25.9,6,March 2023
414,2010,14,61.4,6,March 2023
414,2015,14,82.0,6,March 2023
414,2019,14,99.5,6,March 2023
414,2020,14,99.1,6,March 2023
414,2021,14,99.7,6,March 2023
417,2000,14,1.0,6,March 2023
417,2005,14,10.5,6,March 2023
417,2010,14,16.3,6,March 2023
417,2015,14,30.2,6,March 2023
417,2019,14,64.1,6,March 2023
417,2020,14,72.0,6,March 2023
417,2021,14,77.9,6,March 2023
418,2000,14,0.1,6,March 2023
418,2005,14,0.9,6,March 2023
418,2010,14,7.0,6,March 2023
418,2015,14,18.2,6,March 2023
418,2019,14,47.0,6,March 2023
418,2020,14,54.0,6,March 2023
418,2021,14,62.0,6,March 2023
428,2000,14,6.3,6,March 2023
428,2005,14,46.0,6,March 2023
