Country code,Year,SeriesID,Value,SourceID,Access time
84,1995,4,7.0,2,June 2023
84,2005,4,6.0,2,June 2023
84,2010,4,16.0,2,June 2023
84,2015,4,17.0,2,June 2023
84,2019,4,16.0,2,June 2023
84,2020,4,14.0,2,June 2023
84,2021,4,51.0,2,June 2023
84,1985,5,22.0,2,June 2023
84,1995,5,19.0,2,June 2023
84,2005,5,12.0,2,June 2023
84,2010,5,24.0,2,June 2023
84,2015,5,28.0,2,June 2023
84,2019,5,35.0,2,June 2023
84,2020,5,69.0,2,June 2023
84,2021,5,77.0,2,June 2023
84,1985,6,10.9,2,June 2023
84,1995,6,3.2,2,June 2023
84,2005,6,1.2,2,June 2023
84,2010,6,1.9,2,June 2023
84,2015,6,1.7,2,June 2023
84,2019,6,2.0,2,June 2023
84,2020,6,4.5,2,June 2023
84,2021,6,4.5,2,June 2023
204,1985,3,62.0,2,June 2023
204,1995,3,229.0,2,June 2023
204,2005,3,175.0,2,June 2023
204,2010,3,388.0,2,June 2023
204,2015,3,256.0,2,June 2023
204,2019,3,347.0,2,June 2023
204,2020,3,716.0,2,June 2023
204,2021,3,625.0,2,June 2023
204,1985,4,32.0,2,June 2023
204,1995,4,52.0,2,June 2023
204,2005,4,174.0,2,June 2023
204,2010,4,301.0,2,June 2023
204,2015,4,180.0,2,June 2023
204,2019,4,246.0,2,June 2023
204,2020,4,333.0,2,June 2023
204,2021,4,225.0,2,June 2023
204,1985,5,94.0,2,June 2023
204,1995,5,281.0,2,June 2023
204,2005,5,349.0,2,June 2023
204,2010,5,689.0,2,June 2023
204,2015,5,437.0,2,June 2023
204,2019,5,593.0,2,June 2023
204,2020,5,1050.0,2,June 2023
204,2021,5,850.0,2,June 2023
204,1985,6,9.2,2,June 2023
204,1995,6,13.2,2,June 2023
204,2005,6,5.3,2,June 2023
204,2010,6,7.3,2,June 2023
204,2015,6,3.9,2,June 2023
204,2019,6,4.2,2,June 2023
204,2020,6,6.8,2,June 2023
204,2021,6,4.8,2,June 2023
60,1985,3,1.0,2,June 2023
60,1995,3,-2.0,2,June 2023
60,1985,4,0.0,2,June 2023
60,1995,4,0.0,2,June 2023
60,1985,5,1.0,2,June 2023
60,1995,5,-2.0,2,June 2023
64,1985,3,6.0,2,June 2023
64,1995,3,60.0,2,June 2023
64,2005,3,40.0,2,June 2023
64,2010,3,53.0,2,June 2023
64,2015,3,59.0,2,June 2023
64,2019,3,114.0,2,June 2023
64,2020,3,145.0,2,June 2023
64,2021,3,94.0,2,June 2023
64,1985,4,14.0,2,June 2023
64,1995,4,10.0,2,June 2023
64,2005,4,38.0,2,June 2023
64,2010,4,44.0,2,June 2023
64,2015,4,38.0,2,June 2023
64,2019,4,65.0,2,June 2023
64,2020,4,57.0,2,June 2023
64,2021,4,34.0,2,June 2023
64,1985,5,21.0,2,June 2023
64,1995,5,69.0,2,June 2023
64,2005,5,79.0,2,June 2023
64,2010,5,97.0,2,June 2023
64,2015,5,97.0,2,June 2023
64,2019,5,179.0,2,June 2023
64,2020,5,203.0,2,June 2023
64,2021,5,127.0,2,June 2023
64,1985,6,16.1,2,June 2023
64,1995,6,27.5,2,June 2023
64,2005,6,10.0,2,June 2023
64,2010,6,6.7,2,June 2023
64,2015,6,5.2,2,June 2023
64,2019,6,7.8,2,June 2023
64,2020,6,9.3,2,June 2023
68,1985,3,129.0,2,June 2023
68,1995,3,526.0,2,June 2023
68,2005,3,386.0,2,June 2023
68,2010,3,412.0,2,June 2023
68,2015,3,589.0,2,June 2023
68,2019,3,573.0,2,June 2023
68,2020,3,258.0,2,June 2023
68,2021,3,425.0,2,June 2023
68,1985,4,30.0,2,June 2023
68,1995,4,153.0,2,June 2023
68,2005,4,157.0,2,June 2023
68,2010,4,148.0,2,June 2023
68,2015,4,203.0,2,June 2023
68,2019,4,135.0,2,June 2023
68,2020,4,81.0,2,June 2023
68,2021,4,82.0,2,June 2023
68,1985,5,159.0,2,June 2023
68,1995,5,679.0,2,June 2023
68,2005,5,543.0,2,June 2023
68,2010,5,560.0,2,June 2023
68,2015,5,791.0,2,June 2023
68,2019,5,708.0,2,June 2023
68,2020,5,339.0,2,June 2023
68,2021,5,507.0,2,June 2023
68,1985,6,3.2,2,June 2023
68,1995,6,10.4,2,June 2023
68,2005,6,5.9,2,June 2023
68,2010,6,3.0,2,June 2023
68,2015,6,2.5,2,June 2023
68,2019,6,1.8,2,June 2023
68,2020,6,0.9,2,June 2023
68,2021,6,1.3,2,June 2023
70,1995,3,900.0,2,June 2023
70,2005,3,309.0,2,June 2023
70,2010,3,290.0,2,June 2023
70,2015,3,120.0,2,June 2023
70,2019,3,250.0,2,June 2023
70,2020,3,226.0,2,June 2023
70,2021,3,231.0,2,June 2023
70,1995,4,66.0,2,June 2023
70,2005,4,231.0,2,June 2023
70,2010,4,222.0,2,June 2023
70,2015,4,236.0,2,June 2023
70,2019,4,211.0,2,June 2023
70,2020,4,213.0,2,June 2023
70,2021,4,334.0,2,June 2023
70,1995,5,966.0,2,June 2023
70,2005,5,540.0,2,June 2023
70,2010,5,511.0,2,June 2023
70,2015,5,356.0,2,June 2023
70,2019,5,461.0,2,June 2023
70,2020,5,439.0,2,June 2023
70,2021,5,564.0,2,June 2023
70,1995,6,59.5,2,June 2023
70,2005,6,4.6,2,June 2023
70,2010,6,2.9,2,June 2023
70,2015,6,2.2,2,June 2023
70,2019,6,2.3,2,June 2023
70,2020,6,2.2,2,June 2023
70,2021,6,2.5,2,June 2023
72,1985,3,71.0,2,June 2023
72,1995,3,71.0,2,June 2023
72,2005,3,8.0,2,June 2023
72,2010,3,95.0,2,June 2023
72,2015,3,41.0,2,June 2023
72,2019,3,41.0,2,June 2023
